Date,Nitrate_loading (kg/d),TP_loading (kg/d)
1/23/2013,1823.79918,1481.95232
1/24/2013,1668.41189,1449.3275
1/25/2013,1876.58521,1443.91544
1/26/2013,1994.36749,1361.73744
1/27/2013,2346.51509,1423.14111
1/28/2013,2411.13658,1299.09215
1/29/2013,5176.73745,2476.06913
1/30/2013,2937.98919,1784.57206
1/31/2013,1274.94123,1124.35762
2/1/2013,1122.17268,1074.83797
2/2/2013,1132.90659,1177.54371
2/3/2013,1098.05735,1237.83015
2/4/2013,1025.78479,1253.76673
2/5/2013,1023.8777,1356.81208
2/6/2013,1524.56252,1386.21498
2/7/2013,2589.00467,1823.24273
2/8/2013,1865.46519,1364.55324
2/9/2013,1825.39814,1395.52622
2/10/2013,2476.66657,1994.56735
2/11/2013,1515.73646,1299.20268
2/12/2013,1239.19182,1146.25243
2/13/2013,1409.55798,1199.37363
2/14/2013,1505.76796,1194.27793
2/15/2013,1507.51379,1240.5351
2/16/2013,1496.67238,1275.47984
2/17/2013,1489.6618,1312.50115
2/18/2013,1874.30185,1704.6772
2/19/2013,1520.22066,1425.20687
2/20/2013,1432.77011,1296.53105
2/21/2013,1531.53525,1335.04164
2/22/2013,1950.98214,1431.22242
2/23/2013,2016.72109,1258.81538
2/24/2013,2206.45189,1181.30749
2/25/2013,2790.27341,1288.74067
2/26/2013,6319.59058,2527.83623
2/27/2013,3640.12029,1801.6156
2/28/2013,2259.96926,1433.6851
3/1/2013,2188.73845,1383.45109
3/2/2013,2231.54462,1405.74986
3/3/2013,2339.54691,1469.15872
3/4/2013,2407.2255,1507.23129
3/5/2013,2686.56604,1677.52715
3/6/2013,2869.94645,1721.96787
3/7/2013,2993.70664,1737.91959
3/8/2013,2932.08774,1663.91482
3/9/2013,2837.3253,1571.33883
3/10/2013,3606.03456,1945.28434
3/11/2013,2746.8116,1440.31822
3/12/2013,2663.0965,1354.11687
3/13/2013,2512.02457,1337.08252
3/14/2013,2518.35756,1401.68325
3/15/2013,2581.80104,1483.61033
3/16/2013,2426.36453,1438.02318
3/17/2013,2410.92763,1472.2541
3/18/2013,2483.20625,1560.99493
3/19/2013,2327.27007,1504.70048
3/20/2013,2226.9567,1507.56657
3/21/2013,1999.84724,1420.37668
3/22/2013,1952.08143,1377.3874
3/23/2013,2128.4785,1492.13508
3/24/2013,2285.32697,1591.8298
3/25/2013,2734.89513,1892.89535
3/26/2013,2918.8123,2007.50891
3/27/2013,2879.52543,2173.58404
3/28/2013,2574.0788,2167.41761
3/29/2013,2778.1124,2152.87082
3/30/2013,2793.25404,1995.18146
3/31/2013,2696.54438,1777.4901
4/1/2013,2671.57582,1626.6599
4/2/2013,2563.66892,1442.80902
4/3/2013,2858.96497,1428.66889
4/4/2013,3210.34944,1452.56727
4/5/2013,3012.38082,1440.59726
4/6/2013,3025.90761,1528.53828
4/7/2013,2924.05964,1559.45697
4/8/2013,2945.8424,1657.9793
4/9/2013,2688.1862,1596.11056
4/10/2013,3702.69122,2726.57675
4/11/2013,2509.8631,2542.45873
4/12/2013,2045.09349,1854.15006
4/13/2013,1853.5684,1498.28258
4/14/2013,1871.48853,1342.18958
4/15/2013,2538.56257,1605.48972
4/16/2013,5004.63378,2769.86021
4/17/2013,3400.81234,1806.07427
4/18/2013,7223.82282,3676.6502
4/19/2013,5410.78632,2535.5602
4/20/2013,3867.74115,1669.54664
4/21/2013,3440.38956,1368.21481
4/22/2013,3612.54622,1323.49917
4/23/2013,3921.44249,1322.99171
4/24/2013,2933.63218,984.00695
4/25/2013,2476.29409,825.67449
4/26/2013,2351.96608,755.8194
4/27/2013,3039.49496,941.51258
4/28/2013,2701.9878,806.84879
4/29/2013,2566.84867,738.97303
4/30/2013,2655.43483,737.06929
5/1/2013,2226.53084,755.91782
5/2/2013,2679.75609,1130.39578
5/3/2013,2477.82945,1126.124
5/4/2013,2550.20498,1244.62658
5/5/2013,2903.0491,1517.06341
5/6/2013,2396.73991,1337.62113
5/7/2013,1989.6115,1183.15564
5/8/2013,1702.98404,1103.34665
5/9/2013,3164.76175,2243.28804
5/10/2013,2373.34759,1687.10294
5/11/2013,1936.90572,1380.64307
5/12/2013,1840.24225,1315.22297
5/13/2013,1783.93427,1278.24925
5/14/2013,1773.84313,1274.16901
5/15/2013,1889.80916,1167.73788
5/16/2013,1959.80139,1053.13621
5/17/2013,1787.36764,979.96737
5/18/2013,1643.28131,921.12047
5/19/2013,1541.52646,885.49744
5/20/2013,2217.96863,1309.25911
5/21/2013,2099.47924,1277.72994
5/22/2013,1410.40213,920.1477
5/23/2013,1222.53601,859.90325
5/24/2013,1096.63025,838.8693
5/25/2013,1172.68671,983.76198
5/26/2013,1823.15945,1694.35614
5/27/2013,1811.07339,1888.1253
5/28/2013,1250.33606,1485.7509
5/29/2013,1392.21702,1278.91104
5/30/2013,1653.94405,1236.71502
5/31/2013,2444.55267,1725.79784
6/1/2013,3616.09164,2416.94335
6/2/2013,2519.45533,1598.26229
6/3/2013,2134.26942,1287.8999
6/4/2013,1995.2669,1147.66515
6/5/2013,1930.26384,1099.51246
6/6/2013,1964.9874,1110.17261
6/7/2013,1860.17016,1122.49888
6/8/2013,1732.65484,1111.17617
6/9/2013,1745.8644,1184.77233
6/10/2013,1641.72172,1174.41956
6/11/2013,1638.20431,1231.19703
6/12/2013,1541.98298,1162.49184
6/13/2013,1500.23369,1134.55173
6/14/2013,1506.82712,1140.96421
6/15/2013,2358.00305,1787.70908
6/16/2013,1843.97315,1399.75377
6/17/2013,1803.69336,1370.89759
6/18/2013,2818.60493,2144.97608
6/19/2013,1814.81073,1491.40557
6/20/2013,1461.5468,1308.11602
6/21/2013,1412.28348,1252.53539
6/22/2013,1671.21309,1468.49844
6/23/2013,1399.24198,1217.9946
6/24/2013,1314.99692,1133.76707
6/25/2013,1682.99329,1437.01734
6/26/2013,1266.48652,1577.77782
6/27/2013,539.52465,1242.47377
6/28/2013,763.1005,1200.45572
6/29/2013,1680.61514,2007.62248
6/30/2013,1481.95349,1426.93301
7/1/2013,1662.06603,1340.37583
7/2/2013,1755.21891,1217.68312
7/3/2013,1385.8386,1144.02391
7/4/2013,1455.1482,1190.64015
7/5/2013,1478.65938,1200.06474
7/6/2013,1480.61959,1192.66642
7/7/2013,1543.02397,1234.33135
7/8/2013,1652.18636,1313.1663
7/9/2013,1737.56376,1372.77137
7/10/2013,3366.85722,3310.4665
7/11/2013,1797.32781,2343.82853
7/12/2013,1383.34023,1531.55526
7/13/2013,1540.82464,1480.92864
7/14/2013,1690.33698,1434.31348
7/15/2013,1607.89075,1220.50703
7/16/2013,1886.54235,1294.68593
7/17/2013,1988.47587,1314.15916
7/18/2013,2325.08967,1478.73148
7/19/2013,1937.42735,1274.69788
7/20/2013,1673.67209,1143.04673
7/21/2013,2181.53481,1552.72651
7/22/2013,2306.54419,1718.98064
7/23/2013,1362.2025,1068.95057
7/24/2013,1318.67029,1054.16206
7/25/2013,1322.72825,1076.31266
7/26/2013,1603.44668,1267.87549
7/27/2013,1466.63439,1129.63664
7/28/2013,1464.66976,1101.19253
7/29/2013,1550.44337,1139.96108
7/30/2013,2488.36955,1792.1418
7/31/2013,1703.55563,1255.40435
8/1/2013,1489.65347,1128.01433
8/2/2013,1432.29921,990.83712
8/3/2013,1367.36353,858.185
8/4/2013,1431.69581,808.49733
8/5/2013,1431.28018,719.96681
8/6/2013,1398.97776,619.0686
8/7/2013,1200.07528,754.33304
8/8/2013,971.03337,884.64924
8/9/2013,1152.06909,934.27553
8/10/2013,1425.8943,1063.77576
8/11/2013,1600.95361,1121.51629
8/12/2013,1876.65335,1251.45314
8/13/2013,2426.54245,1555.2357
8/14/2013,2025.69402,1339.31771
8/15/2013,2085.31045,1423.71577
8/16/2013,1920.43313,1428.32983
8/17/2013,1592.20401,1300.50537
8/18/2013,1400.00739,1268.13056
8/19/2013,1299.44797,1321.08646
8/20/2013,1182.77028,1370.24902
8/21/2013,1371.12093,1367.97435
8/22/2013,1536.05503,1345.64458
8/23/2013,1513.01778,1342.12469
8/24/2013,1417.55504,1273.46149
8/25/2013,1461.02214,1329.45438
8/26/2013,1376.54088,1268.97236
8/27/2013,1399.6667,1307.40995
8/28/2013,1333.41824,1327.68064
8/29/2013,1117.73694,1191.56595
8/30/2013,1124.22589,1204.35415
8/31/2013,1208.39902,1300.90265
9/1/2013,1214.2278,1313.65155
9/2/2013,1236.59351,1344.5113
9/3/2013,1234.64933,1349.12012
9/4/2013,928.09168,1031.89141
9/5/2013,1102.15619,1246.22889
9/6/2013,1199.16111,1443.88786
9/7/2013,1059.47948,1360.04103
9/8/2013,1103.82556,1512.64984
9/9/2013,966.3811,1415.86069
9/10/2013,1002.44849,1572.94763
9/11/2013,958.66644,1535.90361
9/12/2013,978.40735,1600.92343
9/13/2013,1016.22814,1607.97079
9/14/2013,979.31434,1500.50949
9/15/2013,1038.08056,1542.15711
9/16/2013,1069.35713,1542.10682
9/17/2013,953.57506,1336.34815
9/18/2013,1105.79775,1475.65502
9/19/2013,1115.18557,1417.9843
9/20/2013,1401.85846,1853.7607
9/21/2013,1095.32655,1508.21636
9/22/2013,1009.20015,1448.95501
9/23/2013,1079.36424,1618.21735
9/24/2013,850.7709,1334.00877
9/25/2013,986.05009,1380.57039
9/26/2013,1130.26286,1430.42424
9/27/2013,1157.76765,1529.35593
9/28/2013,1130.53541,1561.21556
9/29/2013,1066.7134,1542.64867
9/30/2013,1061.80751,1611.09753
10/1/2013,999.71164,1594.77809
10/2/2013,934.50417,1602.00714
10/3/2013,1456.23209,2698.65232
10/4/2013,960.92481,1874.12513
10/5/2013,843.51654,1736.57847
10/6/2013,734.99338,1602.61713
10/7/2013,670.09631,1553.34408
10/8/2013,634.73755,1570.97543
10/9/2013,843.62594,1487.99546
10/10/2013,1134.54416,1555.94627
10/11/2013,1121.0416,1509.51065
10/12/2013,1281.52027,1694.95302
10/13/2013,1161.24265,1509.18456
10/14/2013,1170.78946,1495.71283
10/15/2013,1234.95216,1551.40865
10/16/2013,906.82336,1332.47514
10/17/2013,775.94091,1374.32771
10/18/2013,977.9955,1555.09293
10/19/2013,1089.1851,1570.61528
10/20/2013,1102.86255,1454.32424
10/21/2013,1585.92629,1925.90629
10/22/2013,1475.70423,1660.16726
10/23/2013,1329.24104,1572.73565
10/24/2013,1211.2025,1512.07445
10/25/2013,1227.80076,1548.64909
10/26/2013,1254.25548,1598.72249
10/27/2013,1214.06351,1564.18062
10/28/2013,1166.71409,1519.73612
10/29/2013,1194.37256,1573.27696
10/30/2013,1496.77156,2905.65206
10/31/2013,1005.40262,3749.6806
11/1/2013,722.63325,1824.78934
11/2/2013,871.05328,1657.70945
11/3/2013,1049.84258,1599.15186
11/4/2013,996.77356,1263.06586
11/5/2013,1530.88416,1657.70296
11/6/2013,1820.93741,1950.62069
11/7/2013,1415.09982,1499.53015
11/8/2013,1341.3888,1465.31382
11/9/2013,1334.73405,1505.27532
11/10/2013,1205.61372,1405.94021
11/11/2013,1208.56179,1459.88717
11/12/2013,1062.01192,1331.36277
11/13/2013,1100.67609,1395.50005
11/14/2013,1058.62019,1357.69732
11/15/2013,1079.56865,1322.70878
11/16/2013,1199.86595,1406.8287
11/17/2013,1429.33902,1606.28682
11/18/2013,1200.8441,1295.34892
11/19/2013,1306.23521,1354.31749
11/20/2013,1364.97153,1477.54016
11/21/2013,1644.51081,1859.60916
11/22/2013,1266.24084,1495.74095
11/23/2013,1158.64435,1430.63622
11/24/2013,1079.82908,1394.70619
11/25/2013,1073.96624,1452.12654
11/26/2013,1042.81989,1477.32818
11/27/2013,980.86787,1416.21489
11/28/2013,968.65803,1453.25838
11/29/2013,978.6799,1526.65045
11/30/2013,950.59973,1542.8228
12/1/2013,940.26178,1588.91611
12/2/2013,969.70659,1707.51355
12/3/2013,856.52472,1572.89085
12/4/2013,819.61773,1692.61039
12/5/2013,651.95662,1539.83016
12/6/2013,681.48282,1506.06322
12/7/2013,719.66761,1493.57678
12/8/2013,792.73875,1549.99777
12/9/2013,865.23571,1598.42182
12/10/2013,984.44887,1722.78552
12/11/2013,1039.97705,1587.42466
12/12/2013,1184.49264,1603.44127
12/13/2013,1238.11298,1654.42696
12/14/2013,1350.84249,1782.12777
12/15/2013,1335.82198,1740.23355
12/16/2013,1200.6147,1544.7685
12/17/2013,1222.76314,1554.0925
12/18/2013,1503.08032,1563.76369
12/19/2013,2326.95966,2030.43228
12/20/2013,2071.26279,1914.9697
12/21/2013,3358.12806,3314.7624
12/22/2013,1748.46195,1859.99906
12/23/2013,1331.68831,1544.86638
12/24/2013,1064.83962,1367.84276
12/25/2013,1174.68843,1327.35131
12/26/2013,1422.19746,1443.13024
12/27/2013,1394.57381,1447.92473
12/28/2013,1408.2399,1494.94169
12/29/2013,1376.9815,1493.55136
12/30/2013,1367.0077,1513.99528
12/31/2013,1394.62075,1576.16902
1/1/2014,1369.67111,1552.60268
1/2/2014,1319.77184,1500.50137
1/3/2014,1408.03625,1521.01289
1/4/2014,1538.3876,1583.32452
1/5/2014,1554.92378,1528.56532
1/6/2014,1632.95319,1536.751
1/7/2014,1735.86789,1567.10296
1/8/2014,1688.29854,1476.48457
1/9/2014,1810.70166,1531.18915
1/10/2014,3675.86553,3233.82763
1/11/2014,2515.49579,2315.98955
1/12/2014,1905.54662,1849.79467
1/13/2014,1716.43738,1773.64034
1/14/2014,1265.98116,1410.07658
1/15/2014,1252.41236,1351.66013
1/16/2014,1364.78415,1432.06224
1/17/2014,1309.19162,1372.96821
1/18/2014,1366.96303,1432.81932
1/19/2014,1498.22818,1569.6619
1/20/2014,1576.50667,1650.94222
1/21/2014,1554.17957,1626.88972
1/22/2014,1657.83545,1591.97797
1/23/2014,1774.32387,1574.54075
1/24/2014,1829.35692,1615.79144
1/25/2014,1907.66797,1677.17241
1/26/2014,1975.95979,1729.27046
1/27/2014,1821.54383,1586.92282
1/28/2014,1834.66331,1591.20088
1/29/2014,1657.57615,1547.65731
1/30/2014,1389.97227,1415.09225
1/31/2014,1403.76176,1446.62471
2/1/2014,3265.48091,3410.71119
2/2/2014,1407.24434,1491.92093
2/3/2014,1333.38947,1437.36939
2/4/2014,1134.22997,1245.79357
2/5/2014,1261.51817,1307.24484
2/6/2014,1325.30232,1304.55395
2/7/2014,1546.13633,1340.20819
2/8/2014,1796.11951,1400.28481
2/9/2014,2033.82357,1448.80836
2/10/2014,2253.19111,1484.6205
2/11/2014,2456.43204,1511.65049
2/12/2014,2143.44109,1402.86483
2/13/2014,1966.14195,1385.8386
2/14/2014,1540.38342,1173.99246
2/15/2014,1410.36018,1184.87227
2/16/2014,1209.85701,1152.33504
2/17/2014,1457.54517,1644.50864
2/18/2014,1045.70664,1508.51238
2/19/2014,1362.19682,2240.1932
2/20/2014,1728.15928,3290.25187
2/21/2014,1073.61284,1769.87277
2/22/2014,1158.5959,1689.32303
2/23/2014,1180.24693,1546.83209
2/24/2014,1184.16861,1412.73935
2/25/2014,1166.57251,1279.83198
2/26/2014,1141.2784,1235.5124
2/27/2014,1191.0414,1273.89646
2/28/2014,1227.60543,1251.06286
3/1/2014,1290.47882,1260.1592
3/2/2014,1360.90486,1279.32473
3/3/2014,1479.42983,1344.08174
3/4/2014,1601.95523,1411.24627
3/5/2014,1534.7907,1428.25574
3/6/2014,1519.87618,1498.30746
3/7/2014,1690.96082,1691.93226
3/8/2014,1422.26409,1444.59465
3/9/2014,1399.38431,1443.04642
3/10/2014,1356.50016,1420.37668
3/11/2014,1979.17891,2104.61982
3/12/2014,2220.68806,2670.43154
3/13/2014,1433.8376,1988.99501
3/14/2014,1124.21453,1270.50797
3/15/2014,1726.94795,1642.03191
3/16/2014,1968.07403,1611.13971
3/17/2014,2287.12655,1640.20301
3/18/2014,2496.14099,1589.47095
3/19/2014,2866.03422,1536.33569
3/20/2014,3461.75745,1604.85161
3/21/2014,2974.91965,1519.74694
3/22/2014,2543.79552,1445.08027
3/23/2014,2272.90401,1451.93619
3/24/2014,1965.15775,1431.47983
3/25/2014,1674.00294,1415.7282
3/26/2014,1657.49098,1416.60046
3/27/2014,2161.35176,1867.03235
3/28/2014,1742.07521,1546.81424
3/29/2014,1600.72876,1462.16328
3/30/2014,1492.65833,1403.8777
3/31/2014,1695.71908,1643.69532
4/1/2014,1461.25154,1461.25154
4/2/2014,1736.40429,1979.17123
4/3/2014,2867.66309,3877.43937
4/4/2014,1946.17392,2615.38033
4/5/2014,1300.22777,1735.22091
4/6/2014,1090.13676,1443.33952
4/7/2014,1419.89821,1862.80718
4/8/2014,1071.41866,1390.69528
4/9/2014,1066.48173,1271.74267
4/10/2014,1059.18422,1169.49323
4/11/2014,951.13302,1093.53876
4/12/2014,928.66464,1112.91595
4/13/2014,1401.49801,1752.60254
4/14/2014,1233.63499,1611.67973
4/15/2014,947.32535,1294.63293
4/16/2014,1171.88628,1283.94672
4/17/2014,1367.34687,1272.22709
4/18/2014,1331.13186,1261.66201
4/19/2014,1404.80426,1354.38714
4/20/2014,1327.29194,1299.99004
4/21/2014,1392.33058,1383.77555
4/22/2014,1348.25705,1358.31867
4/23/2014,1427.35887,1331.61693
4/24/2014,1551.14746,1340.25253
4/25/2014,1378.75534,1232.67659
4/26/2014,1242.71831,1154.52355
4/27/2014,1676.69512,1626.94218
4/28/2014,1598.42117,1630.09921
4/29/2014,1284.78708,1387.84487
4/30/2014,1074.62566,1190.48224
5/1/2014,1070.34398,1213.66463
5/2/2014,1069.1082,1239.65039
5/3/2014,1054.5187,1248.38766
5/4/2014,1044.67701,1260.90385
5/5/2014,1066.58802,1310.84206
5/6/2014,1032.35702,1290.44627
5/7/2014,1046.34789,1223.31949
5/8/2014,1254.09119,1364.78393
5/9/2014,1029.80406,1162.14564
5/10/2014,1085.4648,1280.58474
5/11/2014,906.94903,1131.16974
5/12/2014,1038.74891,1391.99411
5/13/2014,996.06629,1470.1094
5/14/2014,1035.56477,1488.59237
5/15/2014,1041.9254,1465.09806
5/16/2014,1017.38163,1422.10088
5/17/2014,912.77516,1269.30529
5/18/2014,893.8204,1237.3281
5/19/2014,946.98497,1305.68503
5/20/2014,959.02,1317.57252
5/21/2014,684.81284,1255.3712
5/22/2014,525.65793,1408.40181
5/23/2014,554.84942,1260.46636
5/24/2014,610.08211,1211.32687
5/25/2014,716.14332,1270.07049
5/26/2014,826.825,1331.27895
5/27/2014,873.57118,1293.20205
5/28/2014,1303.63748,1649.88988
5/29/2014,1413.71436,1562.5264
5/30/2014,1537.10434,1379.45261
5/31/2014,1722.26616,1300.99242
6/1/2014,2459.86617,1604.26054
6/2/2014,2470.13674,1417.29157
6/3/2014,3711.18568,1900.8512
6/4/2014,5297.34061,3439.18559
6/5/2014,2013.13403,1876.58023
6/6/2014,1521.33735,1361.95915
6/7/2014,2397.62191,2052.48986
6/8/2014,1772.99519,1443.9241
6/9/2014,1789.32167,1377.84003
6/10/2014,2355.02469,1701.95062
6/11/2014,1836.7661,1368.73882
6/12/2014,1707.04578,1308.34801
6/13/2014,1574.73056,1233.82735
6/14/2014,1457.82196,1165.63589
6/15/2014,1484.10027,1209.09619
6/16/2014,1556.68173,1290.44843
6/17/2014,1506.02537,1268.7748
6/18/2014,1458.13993,1151.90161
6/19/2014,1874.89843,1379.95542
6/20/2014,1695.16035,1199.854
6/21/2014,1601.96431,1083.44891
6/22/2014,1307.87127,838.27904
6/23/2014,1711.70638,1028.59021
6/24/2014,3297.39494,1830.83929
6/25/2014,1833.29299,1222.10556
6/26/2014,1287.41794,1026.44096
6/27/2014,1272.86531,1045.75975
6/28/2014,1187.53384,1001.44676
6/29/2014,1204.12832,1038.96461
6/30/2014,1531.19002,1348.2139
7/1/2014,1444.66387,1295.21589
7/2/2014,1318.12897,1094.15421
7/3/2014,1334.58415,1028.6564
7/4/2014,1258.80933,913.89185
7/5/2014,1543.52667,1056.78957
7/6/2014,1481.52392,957.61977
7/7/2014,1788.17317,1092.24826
7/8/2014,1911.89324,1104.51412
7/9/2014,1410.2526,882.45646
7/10/2014,1214.96519,827.63123
7/11/2014,1240.88011,889.46482
7/12/2014,1513.74306,1143.59799
7/13/2014,1881.08531,1500.42686
7/14/2014,1625.67309,1371.71242
7/15/2014,1198.63115,1072.17006
7/16/2014,1583.27612,1113.15659
7/17/2014,1841.58682,1085.93571
7/18/2014,1699.01466,1068.9165
7/19/2014,1608.60544,1077.51317
7/20/2014,1595.32319,1135.623
7/21/2014,1570.53935,1186.08441
7/22/2014,1528.35929,1222.68743
7/23/2014,1398.14118,1162.31014
7/24/2014,1373.64958,1187.10458
7/25/2014,1611.40588,1347.58325
7/26/2014,1721.05937,1395.45354
7/27/2014,1659.79251,1307.06422
7/28/2014,1619.92078,1240.93311
7/29/2014,1705.10387,1272.46557
7/30/2014,1560.87596,1167.07435
7/31/2014,1502.3081,1125.5895
8/1/2014,2040.79024,1511.57911
8/2/2014,1586.91958,1161.22211
8/3/2014,1569.64297,1133.91416
8/4/2014,1886.20924,1344.15907
8/5/2014,1780.02092,1250.25279
8/6/2014,1597.47709,1056.97732
8/7/2014,2460.60735,1540.83924
8/8/2014,3142.3824,2048.33943
8/9/2014,2009.10106,1364.18497
8/10/2014,1811.68814,1282.35198
8/11/2014,1703.15059,1257.70247
8/12/2014,1467.26277,1131.38334
8/13/2014,1418.46884,1157.57189
8/14/2014,1358.86377,1174.82471
8/15/2014,1284.37826,1163.608
8/16/2014,1318.36442,1252.13576
8/17/2014,1284.61674,1279.68489
8/18/2014,1172.71093,1225.94937
8/19/2014,1200.75098,1318.11762
8/20/2014,1588.81229,1643.93434
8/21/2014,1460.13863,1427.50191
8/22/2014,1678.42808,1675.74152
8/23/2014,1353.09253,1380.70667
8/24/2014,1253.58243,1308.47996
8/25/2014,1210.95796,1294.13326
8/26/2014,1954.58888,2140.7402
8/27/2014,1901.88462,1938.31919
8/28/2014,2207.65111,2093.18031
8/29/2014,1977.53755,1826.1045
8/30/2014,1485.24498,1333.78164
8/31/2014,1385.91431,1208.39751
9/1/2014,1799.64448,1520.82632
9/2/2014,1583.51271,1294.4588
9/3/2014,1445.93009,1143.32901
9/4/2014,1517.6655,1164.78958
9/5/2014,1906.46572,1348.41063
9/6/2014,1818.31109,1198.55598
9/7/2014,1855.67461,1150.16763
9/8/2014,1969.64043,1156.25619
9/9/2014,3325.07386,1859.78707
9/10/2014,3558.83258,2755.70986
9/11/2014,1128.13924,1570.79698
9/12/2014,884.67076,1224.50773
9/13/2014,765.07868,1051.61394
9/14/2014,637.72954,869.30967
9/15/2014,1397.10587,1885.32529
9/16/2014,849.21509,1131.74863
9/17/2014,662.5887,962.22554
9/18/2014,599.21148,942.77258
9/19/2014,668.56564,929.06094
9/20/2014,893.41914,1126.31089
9/21/2014,853.54878,994.52958
9/22/2014,993.69019,1084.70869
9/23/2014,1039.32974,1073.81218
9/24/2014,954.34729,991.23086
9/25/2014,1056.29973,1102.40806
9/26/2014,1082.34638,1171.03757
9/27/2014,1069.83182,1197.64075
9/28/2014,1067.80132,1234.63737
9/29/2014,1102.40148,1314.38685
9/30/2014,1099.76003,1350.1119
10/1/2014,1636.11098,2028.33624
10/2/2014,3090.90083,3873.66143
10/3/2014,2808.58495,3352.06437
10/4/2014,1801.3252,2042.28169
10/5/2014,1524.00607,1636.8221
10/6/2014,1411.57939,1431.74481
10/7/2014,1172.15221,1118.87256
10/8/2014,1150.29146,1045.44913
10/9/2014,1286.17254,1110.71014
10/10/2014,1125.23583,1009.01726
10/11/2014,998.65702,935.18176
10/12/2014,914.90786,901.11685
10/13/2014,1708.85824,1786.5037
10/14/2014,1222.13855,1372.5556
10/15/2014,1345.06027,1327.59196
10/16/2014,1548.23269,1391.19766
10/17/2014,1247.06623,1261.25535
10/18/2014,1143.36931,1293.0674
10/19/2014,1074.89397,1352.04679
10/20/2014,1013.23403,1411.25763
10/21/2014,916.97015,1409.08102
10/22/2014,959.79903,1381.78226
10/23/2014,986.95291,1333.84113
10/24/2014,1016.26751,1271.0574
10/25/2014,1038.96861,1206.38205
10/26/2014,1096.21007,1184.9788
10/27/2014,1335.80608,1347.60163
10/28/2014,1658.35784,1564.74086
10/29/2014,1283.06093,1326.92627
10/30/2014,1174.65058,1334.8302
10/31/2014,1086.85708,1232.02604
11/1/2014,1136.94941,1285.83564
11/2/2014,1153.92697,1302.20754
11/3/2014,1174.88073,1323.14843
11/4/2014,1924.4608,2163.15362
11/5/2014,1218.95502,1598.57864
11/6/2014,1025.60384,1604.90569
11/7/2014,966.11491,1594.69589
11/8/2014,904.23209,1576.56919
11/9/2014,875.60622,1615.07222
11/10/2014,826.33335,1615.18848
11/11/2014,798.80744,1657.70675
11/12/2014,825.00721,1602.52683
11/13/2014,843.37421,1539.18556
11/14/2014,981.38556,1664.81304
11/15/2014,964.88556,1528.49881
11/16/2014,1025.89911,1523.76272
11/17/2014,1060.85479,1482.67804
11/18/2014,1123.00623,1481.61326
11/19/2014,1116.54453,1397.00989
11/20/2014,1089.2063,1289.81573
11/21/2014,1078.63608,1323.11436
11/22/2014,1108.96887,1416.50907
11/23/2014,1724.44428,2308.6837
11/24/2014,1398.80151,1979.25191
11/25/2014,997.00621,1507.2632
11/26/2014,1325.90799,1515.32342
11/27/2014,1313.8483,1441.28026
11/28/2014,1521.14934,1611.4512
11/29/2014,1650.07347,1696.17462
11/30/2014,1726.09649,1728.33817
12/1/2014,1556.3934,1522.81907
12/2/2014,1777.82159,1704.18401
12/3/2014,2131.91641,1657.57804
12/4/2014,2394.80178,1556.62116
12/5/2014,3395.76261,2365.90018
12/6/2014,2489.88522,1874.91357
12/7/2014,2110.36002,1735.02753
12/8/2014,1848.59437,1680.54034
